OG0035622																		Oalv|OALVG00000002574.1				Pech|nbis-mrna-8933	Rpac|RPACG00000034157.1					
OG0035623																		Oalv|OALVG00000002585.1				Pech|nbis-mrna-9934	Rpac|RPACG00000012797.1					
OG0035640																		Oalv|OALVG00000004078.1, Oalv|OALVG00000004085.1				Pech|nbis-mrna-8965						
OG0035649																		Oalv|OALVG00000004369.1, Oalv|OALVG00000024047.1				Pech|nbis-mrna-17869						
OG0035657																		Oalv|OALVG00000004841.1				Pech|nbis-mrna-15070	Rpac|RPACG00000000962.1					
OG0035664																		Oalv|OALVG00000005547.1				Pech|nbis-mrna-577, Pech|nbis-mrna-6250						
OG0035669																		Oalv|OALVG00000006006.1				Pech|nbis-mrna-11821	Rpac|RPACG00000004311.1					
OG0035673																		Oalv|OALVG00000006761.1				Pech|nbis-mrna-19974	Rpac|RPACG00000015833.1					
OG0035677																		Oalv|OALVG00000007406.1				Pech|nbis-mrna-7037	Rpac|RPACG00000005732.1					
OG0035686																		Oalv|OALVG00000008098.1				Pech|nbis-mrna-1329	Rpac|RPACG00000032652.1					
OG0035695																		Oalv|OALVG00000009516.1				Pech|nbis-mrna-7205	Rpac|RPACG00000007316.1					
OG0035712																		Oalv|OALVG00000011165.1, Oalv|OALVG00000015539.1				Pech|nbis-mrna-183						
OG0035717																		Oalv|OALVG00000011738.1, Oalv|OALVG00000028761.1				Pech|nbis-mrna-19153						
OG0035720																		Oalv|OALVG00000011924.1				Pech|nbis-mrna-2514	Rpac|RPACG00000031459.1					
OG0035722																		Oalv|OALVG00000012603.1				Pech|nbis-mrna-18777, Pech|nbis-mrna-2867						
OG0035732																		Oalv|OALVG00000014101.1				Pech|nbis-mrna-16949	Rpac|RPACG00000035793.1					
OG0035733																		Oalv|OALVG00000014213.1				Pech|nbis-mrna-4595	Rpac|RPACG00000018852.1					
OG0035735																		Oalv|OALVG00000014320.1, Oalv|OALVG00000014323.1				Pech|nbis-mrna-5983						
OG0035737																		Oalv|OALVG00000014514.1				Pech|nbis-mrna-15344	Rpac|RPACG00000013943.1					
OG0035742																		Oalv|OALVG00000014588.1				Pech|nbis-mrna-17064	Rpac|RPACG00000022212.1					
OG0035748																		Oalv|OALVG00000015185.1				Pech|nbis-mrna-14963	Rpac|RPACG00000019482.1					
OG0035766																		Oalv|OALVG00000017121.1, Oalv|OALVG00000033075.1				Pech|nbis-mrna-2520						
OG0035771																		Oalv|OALVG00000018604.1				Pech|nbis-mrna-510	Rpac|RPACG00000018373.1					
OG0035790																		Oalv|OALVG00000021116.1				Pech|nbis-mrna-1355	Rpac|RPACG00000034585.1					
OG0035792																		Oalv|OALVG00000021632.1, Oalv|OALVG00000021633.1				Pech|nbis-mrna-5706						
OG0035794																		Oalv|OALVG00000021697.1				Pech|nbis-mrna-11782	Rpac|RPACG00000004652.1					
OG0035800																		Oalv|OALVG00000022973.1				Pech|nbis-mrna-7906	Rpac|RPACG00000006126.1					
OG0035801																		Oalv|OALVG00000023087.1				Pech|nbis-mrna-13844	Rpac|RPACG00000025985.1					
OG0035802																		Oalv|OALVG00000023327.1				Pech|nbis-mrna-18111, Pech|nbis-mrna-18114						
OG0035804																		Oalv|OALVG00000023554.1				Pech|nbis-mrna-10500	Rpac|RPACG00000030004.1					
OG0035805																		Oalv|OALVG00000024065.1				Pech|nbis-mrna-16296, Pech|nbis-mrna-16297						
OG0035813																		Oalv|OALVG00000025379.1				Pech|nbis-mrna-1193, Pech|nbis-mrna-20322						
OG0035814																		Oalv|OALVG00000025387.1				Pech|nbis-mrna-11912, Pech|nbis-mrna-20809						
OG0035816																		Oalv|OALVG00000026249.1, Oalv|OALVG00000034530.1				Pech|nbis-mrna-11638						
OG0035821																		Oalv|OALVG00000027186.1				Pech|nbis-mrna-4964	Rpac|RPACG00000018526.1					
OG0035823																		Oalv|OALVG00000027569.1				Pech|nbis-mrna-19301	Rpac|RPACG00000000421.1					
OG0035824																		Oalv|OALVG00000027828.1				Pech|nbis-mrna-21994	Rpac|RPACG00000019130.1					
OG0035826																		Oalv|OALVG00000028227.1				Pech|nbis-mrna-13999	Rpac|RPACG00000034447.1					
OG0035827																		Oalv|OALVG00000028229.1				Pech|nbis-mrna-14000	Rpac|RPACG00000034444.1					
OG0035833																		Oalv|OALVG00000029966.1				Pech|nbis-mrna-3497	Rpac|RPACG00000030157.1					
OG0035835																		Oalv|OALVG00000030281.1, Oalv|OALVG00000035806.1				Pech|nbis-mrna-18358						
OG0035839																		Oalv|OALVG00000031260.1				Pech|nbis-mrna-19337	Rpac|RPACG00000031709.1					
OG0035844																		Oalv|OALVG00000032448.1				Pech|nbis-mrna-10323	Rpac|RPACG00000019744.1					
OG0035845																		Oalv|OALVG00000032500.1, Oalv|OALVG00000032525.1				Pech|nbis-mrna-10200						
OG0035846																		Oalv|OALVG00000032671.2				Pech|nbis-mrna-21850	Rpac|RPACG00000016501.1					
OG0035847																		Oalv|OALVG00000032705.1				Pech|nbis-mrna-9669	Rpac|RPACG00000022750.1					
OG0035850																		Oalv|OALVG00000032952.1				Pech|nbis-mrna-6794	Rpac|RPACG00000029034.1					
OG0035853																		Oalv|OALVG00000034166.1				Pech|nbis-mrna-2224	Rpac|RPACG00000016252.1					
OG0035856																		Oalv|OALVG00000034465.1, Oalv|OALVG00000034466.1				Pech|nbis-mrna-266						
OG0036341																						Pech|nbis-mrna-10087, Pech|nbis-mrna-21064	Rpac|RPACG00000027130.1					
OG0036342																						Pech|nbis-mrna-21065	Rpac|RPACG00000027129.1, Rpac|RPACG00000027131.1					
OG0036352																						Pech|nbis-mrna-3433	Rpac|RPACG00000009644.1, Rpac|RPACG00000009645.1					
OG0036359																						Pech|nbis-mrna-19586	Rpac|RPACG00000002025.1, Rpac|RPACG00000017632.1					
OG0036379																						Pech|nbis-mrna-7618, Pech|nbis-mrna-9707	Rpac|RPACG00000026416.1					
OG0036388																						Pech|nbis-mrna-1797, Pech|nbis-mrna-793	Rpac|RPACG00000025233.1					
OG0036390																						Pech|nbis-mrna-7372	Rpac|RPACG00000010366.1, Rpac|RPACG00000030591.1					
OG0036397																						Pech|nbis-mrna-10567, Pech|nbis-mrna-20709	Rpac|RPACG00000026190.1					
OG0036404																						Pech|nbis-mrna-1155	Rpac|RPACG00000028554.1, Rpac|RPACG00000028556.1					
OG0036414																						Pech|nbis-mrna-1546, Pech|nbis-mrna-1547	Rpac|RPACG00000002814.1					
OG0036428																						Pech|nbis-mrna-19341, Pech|nbis-mrna-19343	Rpac|RPACG00000007419.1					
OG0036434																						Pech|nbis-mrna-6249	Rpac|RPACG00000006204.1, Rpac|RPACG00000006206.1					
OG0036436																						Pech|nbis-mrna-12373, Pech|nbis-mrna-2300	Rpac|RPACG00000016466.1					
OG0049627																		Oalv|OALVG00000001354.1				Pech|nbis-mrna-3404						
OG0049646																		Oalv|OALVG00000001902.1				Pech|nbis-mrna-19491						
OG0049657																		Oalv|OALVG00000002272.1				Pech|nbis-mrna-15780						
OG0049692																		Oalv|OALVG00000004147.1				Pech|nbis-mrna-21339						
OG0049767																		Oalv|OALVG00000007570.1				Pech|nbis-mrna-19756						
OG0049784																		Oalv|OALVG00000008135.1				Pech|nbis-mrna-16507						
OG0049785																		Oalv|OALVG00000008144.1				Pech|nbis-mrna-16509						
OG0049842																		Oalv|OALVG00000010462.1				Pech|nbis-mrna-6877						
OG0049845																		Oalv|OALVG00000010521.1				Pech|nbis-mrna-1065						
OG0049891																		Oalv|OALVG00000011894.1				Pech|nbis-mrna-13989						
OG0049904																		Oalv|OALVG00000012602.1				Pech|nbis-mrna-4616						
OG0049906																		Oalv|OALVG00000012683.1				Pech|nbis-mrna-12650						
OG0049942																		Oalv|OALVG00000014027.1				Pech|nbis-mrna-2528						
OG0049945																		Oalv|OALVG00000014096.1				Pech|nbis-mrna-1213						
OG0049946																		Oalv|OALVG00000014103.1				Pech|nbis-mrna-18608						
OG0049959																		Oalv|OALVG00000014840.1				Pech|nbis-mrna-21169						
OG0049960																		Oalv|OALVG00000014841.1				Pech|nbis-mrna-21170						
OG0049970																		Oalv|OALVG00000015325.1				Pech|nbis-mrna-21767						
OG0049996																		Oalv|OALVG00000016753.1				Pech|nbis-mrna-1763						
OG0050011																		Oalv|OALVG00000017590.1				Pech|nbis-mrna-17568						
OG0050013																		Oalv|OALVG00000017842.1				Pech|nbis-mrna-13237						
OG0050046																		Oalv|OALVG00000019502.1				Pech|nbis-mrna-17420						
OG0050059																		Oalv|OALVG00000020257.1				Pech|nbis-mrna-5590						
OG0050093																		Oalv|OALVG00000022321.1				Pech|nbis-mrna-21286						
OG0050121																		Oalv|OALVG00000023677.1				Pech|nbis-mrna-14355						
OG0050145																		Oalv|OALVG00000025300.1				Pech|nbis-mrna-15975						
OG0050152																		Oalv|OALVG00000025457.1				Pech|nbis-mrna-6904						
OG0050170																		Oalv|OALVG00000026178.1				Pech|nbis-mrna-1823						
OG0050193																		Oalv|OALVG00000027636.1				Pech|nbis-mrna-9014						
OG0050196																		Oalv|OALVG00000027801.1				Pech|nbis-mrna-21625						
OG0050202																		Oalv|OALVG00000028228.1				Pech|nbis-mrna-13998						
OG0050205																		Oalv|OALVG00000028327.1				Pech|nbis-mrna-14447						
OG0050210																		Oalv|OALVG00000028470.1				Pech|nbis-mrna-20267						
OG0050212																		Oalv|OALVG00000028776.1				Pech|nbis-mrna-13440						
OG0050221																		Oalv|OALVG00000029039.1				Pech|nbis-mrna-1190						
OG0050222																		Oalv|OALVG00000029061.1				Pech|nbis-mrna-944						
OG0050230																		Oalv|OALVG00000029405.1				Pech|nbis-mrna-155						
OG0050266																		Oalv|OALVG00000031409.1				Pech|nbis-mrna-13245						
OG0050280																		Oalv|OALVG00000032190.1				Pech|nbis-mrna-19357						
OG0050310																		Oalv|OALVG00000033420.1				Pech|nbis-mrna-5303						
OG0050312																		Oalv|OALVG00000033581.1				Pech|nbis-mrna-17081						
OG0050328																		Oalv|OALVG00000034467.1				Pech|nbis-mrna-267						
OG0050331																		Oalv|OALVG00000034636.1				Pech|nbis-mrna-6842						
OG0051484																						Pech|nbis-mrna-7588	Rpac|RPACG00000026778.1					
OG0051486																						Pech|nbis-mrna-11413	Rpac|RPACG00000026769.1					
OG0051515																						Pech|nbis-mrna-22497	Rpac|RPACG00000034660.1					
OG0051518																						Pech|nbis-mrna-16852	Rpac|RPACG00000002056.1					
OG0051521																						Pech|nbis-mrna-19766	Rpac|RPACG00000034307.1					
OG0051536																						Pech|nbis-mrna-10298	Rpac|RPACG00000025444.1					
OG0051574																						Pech|nbis-mrna-15972	Rpac|RPACG00000011994.1					
OG0051576																						Pech|nbis-mrna-20673	Rpac|RPACG00000019407.1					
OG0051601																						Pech|nbis-mrna-6518	Rpac|RPACG00000025240.1					
OG0051602																						Pech|nbis-mrna-8494	Rpac|RPACG00000005671.1					
OG0051616																						Pech|nbis-mrna-2393	Rpac|RPACG00000005993.1					
OG0051618																						Pech|nbis-mrna-19734	Rpac|RPACG00000014966.1					
OG0051621																						Pech|nbis-mrna-20858	Rpac|RPACG00000008265.1					
OG0051639																						Pech|nbis-mrna-21728	Rpac|RPACG00000036742.1					
OG0051641																						Pech|nbis-mrna-5552	Rpac|RPACG00000021328.1					
OG0051654																						Pech|nbis-mrna-17457	Rpac|RPACG00000015186.1					
OG0051669																						Pech|nbis-mrna-10940	Rpac|RPACG00000018453.1					
OG0051671																						Pech|nbis-mrna-4869	Rpac|RPACG00000003183.1					
OG0051675																						Pech|nbis-mrna-20562	Rpac|RPACG00000001086.1					
OG0051689																						Pech|nbis-mrna-18925	Rpac|RPACG00000001164.1					
OG0051691																						Pech|nbis-mrna-12725	Rpac|RPACG00000025832.1					
OG0051700																						Pech|nbis-mrna-7256	Rpac|RPACG00000013021.1					
OG0051704																						Pech|nbis-mrna-18610	Rpac|RPACG00000035792.1					
OG0051708																						Pech|nbis-mrna-20878	Rpac|RPACG00000020808.1					
OG0051711																						Pech|nbis-mrna-8566	Rpac|RPACG00000014208.1					
OG0051721																						Pech|nbis-mrna-21395	Rpac|RPACG00000023644.1					
OG0051732																						Pech|nbis-mrna-21593	Rpac|RPACG00000021085.1					
OG0051735																						Pech|nbis-mrna-22182	Rpac|RPACG00000004067.1					
OG0051740																						Pech|nbis-mrna-16112	Rpac|RPACG00000018548.1					
OG0051750																						Pech|nbis-mrna-1957	Rpac|RPACG00000026762.1					
OG0051754																						Pech|nbis-mrna-13767	Rpac|RPACG00000028177.1					
OG0051756																						Pech|nbis-mrna-18686	Rpac|RPACG00000022013.1					
OG0051761																						Pech|nbis-mrna-14176	Rpac|RPACG00000008225.1					
OG0051769																						Pech|nbis-mrna-7643	Rpac|RPACG00000017655.1					
OG0051772																						Pech|nbis-mrna-17	Rpac|RPACG00000004176.1					
OG0051797																						Pech|nbis-mrna-8011	Rpac|RPACG00000018451.1					
OG0051798																						Pech|nbis-mrna-2700	Rpac|RPACG00000035641.1					
OG0051808																						Pech|nbis-mrna-22388	Rpac|RPACG00000013326.1					
